
Nom,Telefon,Direccio,Districte,Barri,Ciutat,Codi Postal,Regio,Pais,Lat,Lon,Web,
Restaurant Fishhh! *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,-----,
Foment de les Arts i del Disseny,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.382761772222224,2.1676951666666664,http://www.fadweb.org,
Restaurant Xemei,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.371398822222226,2.160736083333333,-----,
Hotel Hesperia Presidente,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39410965277778,2.148972833333333,http://www.hesperia-presidente.com,
Restaurant Vinitus *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715080555554,2.135380638888889,-----,
Restaurant Cafeteria Vips *Diagonal Mar,-,-----,Sant Martí,Poble Nou,BARCELONA,08019,BARCELONA,ESPANYA,41.41042665833333,2.2164054444444448,http://www.grupovips.com,
Restaurant Les Once Virtuts,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38131236666667,2.178655861111111,-----,
Hotel Montblanc,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08003,BARCELONA,ESPANYA,41.38773255,2.1735513055555553,-----,
Hotel H10 Montcada,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38432608055555,2.178432638888889,
Restaurant Catalina,-,-----,Sarrià-Sant Gervasi,les Tres Torres,BARCELONA,08017,BARCELONA,ESPANYA,41.398314283333335,2.1278169444444446,-----,
Restaurant El Kesito,-,-----,Sants-Montjuïc,la Marina del Prat Vermell,BARCELONA,08040,BARCELONA,ESPANYA,41.34672070277778,2.144707638888889,-----,
Restaurant Leo's *Escultors Claperós,-,-----,Sant Martí,el Clot,BARCELONA,08018,BARCELONA,ESPANYA,41.408094388888884,2.1895113055555555,-----,
Hotel Husa Pedralbes,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08034,BARCELONA,ESPANYA,41.394772277777776,2.1245094166666667,http://www.husa.es,
Hotel Husa Oriente,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.37978293333333,2.1742021388888886,http://www.husa.es,
Restaurant Sedna,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380699461111114,2.1812127777777777,-----,
El Filferro,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.379616580555556,2.191280583333333,-----,
Restaurant Na-Nà,-,-----,Ciutat Vella,Pedralbes,BARCELONA,08001,BARCELONA,ESPANYA,41.38219477777778,2.1648064444444444,-----,
Restaurant La Taberna,-,-----,Horta-Guinardó,Horta,BARCELONA,08031,BARCELONA,ESPANYA,41.43071007222222,2.1610044999999998,-----,
Restaurant Senyor Pablo,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.386179705555556,2.139623861111111,-----,
Restaurant Senyor Pablo,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.386179705555556,2.139623861111111,-----,
Restaurant La Zarabanda,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.381684908333334,2.1650128611111112,-----,
Hotel Husa Illa *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.husa.es,
Hotel Husa Illa *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.husa.es,
Hotel Husa Barcelona Mar,-,-----,Sant Martí,Poble Nou,BARCELONA,08019,BARCELONA,ESPANYA,41.40539333611111,2.212195416666667,http://www.hotelhusabarcelonamar.com,
Hotel Husa Barcelona Mar,-,-----,Sant Martí,Poble Nou,BARCELONA,08019,BARCELONA,ESPANYA,41.40539333611111,2.212195416666667,http://www.hotelhusabarcelonamar.com,
Hotel Husa Arenas,-,-----,Les Corts,Pedralbes,BARCELONA,08034,BARCELONA,ESPANYA,41.390417408333334,2.126236583333333,http://www.husa.es,
Restaurant Murivecchi,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08039,BARCELONA,ESPANYA,41.375774030555554,2.188067833333333,-----,
"Restaurant Origen 99,9 % *Passeig del Born",-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38405719166666,
"Restaurant Origen 99,9 % *Ramon y Cajal",-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40212202777778,2.1579421666666665,
Restaurant Nagomi,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.394508333333334,2.1487838333333333,-----,
Restaurant Ostreria Gouthier,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08017,BARCELONA,ESPANYA,41.397287355555555,2.1244330277777776,-----,
Xiringuito Mochima Bar *Nova Mar Bella,-,-----,Sant Martí,Poble Nou,BARCELONA,08019,BARCELONA,ESPANYA,41.40207446111111,2.2152249166666667,http://www.mochimabar.com,
Restaurant Suliko *Port Olímpic,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.387021775,2.2007106944444446,http://www.gruptravi.com,
Hotel Tryp Condal Mar,-,-----,Sant Martí,Provençals del Poblenou,BARCELONA,08019,BARCELONA,ESPANYA,41.412699902777774,2.209673555555556,http://es.solmelia.com,
Cafè Suec,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40598011944444,2.157012083333333,-----,
Restaurant El Nou,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08017,BARCELONA,ESPANYA,41.400371166666666,2.1209488055555554,-----,
Restaurant Katmandú,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08037,BARCELONA,ESPANYA,41.40067708611111,2.1646544722222223,-----,
Restaurant 2mil3,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40290935555556,2.15369125,-----,
Derby Hotels - Hotel Derby,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38977134444444,2.1419673055555557,http://www.derbyhotels.es,
Derby Hotels - Hotel Gran Derby,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.39001869166667,2.1422392222222224,http://www.derbyhotels.com,
Ribelino's Club,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.38348128333333,2.109660416666667,http://www.ribelinos.com,
Restaurant Regàs,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39948422222222,2.150897194444444,-----,
La Bodegueta de la Palma,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38232242777778,2.1787118055555554,-----,
Restaurant Montiel,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38560255833333,2.1817931388888887,
Hotel Arts Barcelona,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08005,BARCELONA,ESPANYA,41.38708262222222,2.1965545,-----,
Hotel Arts Barcelona,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08005,BARCELONA,ESPANYA,41.38708262222222,2.1965545,http://www.arola-arts.com,
Hotel Arts Barcelona,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08005,BARCELONA,ESPANYA,41.38708262222222,2.1965545,-----,
Hotel Arts Barcelona,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08005,BARCELONA,ESPANYA,41.38708262222222,2.1965545,-----,
Restaurant Delicamon,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08005,BARCELONA,ESPANYA,41.38708262222222,2.1965545,http://www.monchos.com,
Restaurant Gravin,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38385005,2.1835596388888887,
Restaurant Bombay Masala. El Racó del Kebab,-,-----,Sant Martí,Provençals del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.4090984,2.195671111111111,-----,
Restaurant La Parrilla Argentina,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.386915752777774,2.133338833333333,-----,
Restaurant Delirium,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08025,BARCELONA,ESPANYA,41.4035492,2.1703846944444445,-----,
Restaurant L'Excellence,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39554122222222,2.1401539166666668,-----,
Restaurant Bar Lobo,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.383486266666665,2.170809333333333,http://www.grupotragaluz.com,
Xiringuito Nueva Ola,-,-----,Sant Martí,Poble Nou,BARCELONA,08019,BARCELONA,ESPANYA,41.40186819722222,2.2153226666666668,-----,
Bar cafeteria Il Caffè di Roma *Gran de Gràcia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.401129858333334,2.153795,-----,
Bar Tequila,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.379787944444445,2.1765939166666666,-----,
Rostisseria Servipollo,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.373091180555555,2.1665687222222223,-----,
Restaurant Lolita *Tenor Masini,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.37644071388889,2.1322591666666666,-----,
Bar Ultramarinos,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.375554372222226,2.168013722222222,-----,
Bar The Rock,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38378863055556,2.1824134444444443,
Restaurant Gandhi,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.40236737222222,2.2049683611111113,-----,
Restaurante Mondo Club,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08039,BARCELONA,ESPANYA,41.37714223333333,2.183014111111111,http://www.mondobcn.com,
Bar musical Rococó,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38688461666666,2.1788281944444443,
Restaurant Goa,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38103079722222,2.1804609999999998,http://www.goabcn.com,
Restaurant Cafe Rock,-,-----,Sant Martí,Provençals del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.406721624999996,2.1954090555555554,-----,
Restaurant La Vinya del Mar,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.37759767222222,2.190576083333333,-----,
Hotel Rafael Diagonal Port,-,-----,Sant Martí,Poble Nou,BARCELONA,08005,BARCELONA,ESPANYA,41.400649611111106,2.208816,http://www.rafaelhoteles.com,
Restaurant Cardamón,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38696428611111,2.1802844444444442,
Basic Born,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38677049444444,2.1824275833333333,
Restaurant Habibi,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.39785042222222,2.157268111111111,-----,
Parc del Castell de l'Oreneta,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08034,BARCELONA,ESPANYA,41.39896853333333,2.1140035555555556,http://www.grupbellavista.com,
Abissinia - Restaurant Etíop,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40622730277778,2.160109444444444,-----,
Restaurant Kit Kat,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39553165555556,2.1436420833333334,-----,
Restaurant Acai,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37404524722222,2.1599345555555556,-----,
Rouge Bar,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38579549722222,2.182727722222222,
Café Bar Dolce,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39406071388889,2.147481027777778,-----,
Pitín Bar,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38516002777778,2.1832565555555554,
Salsitxeria i cerveseria Maximilian *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.angrup.com,
Bar Restaurant La Caseta del Migdia,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08038,BARCELONA,ESPANYA,41.361374472222224,2.1597109444444444,http://www.lacaseta.org,
Cafeteria-floristeria Terrôs,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38194517777778,2.1643990555555557,-----,
Hotel Hilton Diagonal Mar Barcelona,-,-----,Sant Martí,Poble Nou,BARCELONA,08019,BARCELONA,ESPANYA,41.40824066111111,2.2183599722222223,http://www.hilton.com,
Restaurant Ca La Monyos,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37288957777778,2.155629444444444,-----,
Bar musical Indian Lounge,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.377695208333336,2.172116472222222,-----,
Baserri Taberna,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38135600277778,2.179605361111111,-----,
Restaurant Fresc Co *Gran Gràcia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.398698125,2.1569525555555553,http://www.frescco.com,
Hotel Zenit Barcelona,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.394913458333335,2.1468683888888886,http://www.zenithoteles.com,
Restaurant Mamitalinda,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.380330630555555,2.1658585277777775,-----,
Bar Restaurant Magnolia,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.382375716666665,2.177814277777778,http://www.magnoliabarcelona.com,
Restaurant Comiols,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39894092222222,2.14678375,http://www.comiols.es,
 Ready *World Trade Center,-,-----,Ciutat Vella,el Raval,BARCELONA,08039,BARCELONA,ESPANYA,41.371774288888886,2.180763888888889,http://www.freshandready.net,
Bar Chatelet,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40400425833333,2.1583497222222223,-----,
Restaurant Belice Cru,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39600814722222,2.146327472222222,-----,
Gelateria Giangrossi *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.giangrossi.es,
Restaurant  Frankfurt Pedralbes *Alfambra,-,-----,Les Corts,Pedralbes,BARCELONA,08034,BARCELONA,ESPANYA,41.386988402777774,2.1125296666666666,http://www.frankfurtscasavalles.com,
Restaurant Bar Canalla,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08017,BARCELONA,ESPANYA,41.39958287222222,2.1216693055555558,-----,
Restaurant Mu Bufet *Pedralbes Centre,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38823879722222,2.128761611111111,http://www.angrup.com,
 R Sushi Creativo *Pedralbes Centre,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38823879722222,2.128761611111111,http://www.sushicreativo.com,
Bar Cala del Vermut,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38556396388889,2.175218833333333,-----,
Restaurant Vegetalia,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38042927222222,2.1776947777777775,-----,
Restaurant D9,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37990038888889,2.1791586111111108,-----,
 Chics *Diagonal Mar,-,-----,Sant Martí,Poble Nou,BARCELONA,08019,BARCELONA,ESPANYA,41.41042655555555,2.2164050833333335,-----,
Restaurant Tartaruga,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39560887222222,2.143772388888889,-----,
Restaurant Il Trastevere,-,-----,Horta-Guinardó,Horta,BARCELONA,08032,BARCELONA,ESPANYA,41.428963724999996,2.1619567777777777,-----,
Central Cafè *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.centralcafe.es,
 Ready *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.freshandready.net,
Restaurant Ándele *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.andele.es,
Restaurant Bovinum *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,-----,
Restaurant Iboo *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.iboobarcelona.com,
Restaurant Toc de Gràcia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.398049372222225,2.159465472222222,-----,
Restaurant Semola,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.408004597222224,2.1816295555555554,-----,
Bar La Violeta de Gràcia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40104749444444,2.156043611111111,-----,
Restaurant Lactuca *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.lactuca.com,
Cafeteria Restaurant Laie *Illa Diagonal,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,http://www.laie.es,
Restaurant Mo-Ma,-,-----,Sant Martí,la Vila Olímpica del Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.394355866666665,2.1986462777777778,-----,
"Restaurant Origen 99,9% *Muntaner",-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.40012855833333,2.1413328333333332,
"Té, Chocolate y Café *Illa Diagonal",-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715055555556,2.1353775555555554,
Petit Grill Vilaplana,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.389715080555554,2.135380638888889,-----,
Restaurant Oben *Via Laietana,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38467269722222,2.1779726666666663,
Casino de l'Aliança del Poblenou,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.39970396111111,2.2032324722222225,-----,
Restaurant Juicy Jones *Hospital,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38013351944444,2.169166972222222,-----,
Bar Restaurant Rocambole,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.373963036111114,2.166217361111111,-----,
Bar Restaurant Cafè Milans,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38066570833333,2.1791828888888887,-----,
Creps i Més,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39701333055555,2.1515413055555555,-----,
Restaurant La Carmanyola,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.40139237222222,2.2072182222222225,-----,
Hotel Eurostars Anglí,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08017,BARCELONA,ESPANYA,41.40309805555555,2.12311525,-----,
Restaurant Pizzeria Tan Taran Tan *Capità Arenas,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08034,BARCELONA,ESPANYA,41.39375515,2.124839861111111,-----,
Restaurant La Raclet de Laforja,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.40005476388889,2.150828388888889,-----,
Restaurant Da Raimondo,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08023,BARCELONA,ESPANYA,41.406110472222224,2.1437356944444446,-----,
Cafeteria Bracafé *Rambla del Poblenou,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.40037667777778,2.2019824444444445,http://www.bracafe.com,
Cafeteria Bracafé *Llenguadoc,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.430503144444444,2.1856425555555554,http://www.bracafe.com,
Cafeteria Bracafé *Avinguda República Argentina,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08023,BARCELONA,ESPANYA,41.410046469444445,2.1458820833333334,http://www.bracafe.com,
Cafeteria Bracafé *Montsant,-,-----,Nou Barris,el Turó de la Peira,BARCELONA,08031,BARCELONA,ESPANYA,41.43339583611111,2.1698953888888886,http://www.bracafe.com,
Cafeteria Bracafé *Ronda Sant Antoni,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.381259033333336,2.1637479166666664,http://www.bracafe.com,
Restaurant Mu Bufet *Escudellers,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37957296111111,2.1762728888888887,http://www.angrup.com,
Bar City Golf Café,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08022,BARCELONA,ESPANYA,41.408024777777776,2.138163694444444,-----,
Restaurant - Botiga Nostrum *Sants,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.375551405555555,2.1333639444444445,http://www.nostrum.cat,
Restaurant - Botiga Nostrum *Tallers,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.385177730555554,2.164286611111111,http://www.nostrum.cat,
Restaurant Japonès Icho,-,-----,Les Corts,Les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38890364444445,2.1362901666666665,http://www.ichobcnjapones.com,
Restaurant Con K,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38412587222222,2.1812734166666665,
Restaurant Bangkok,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.4033192,2.1471833333333334,-----,
Hotel Pullman Barcelona Skipper,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08005,BARCELONA,ESPANYA,41.38602440277778,2.1947379999999996,http://www.accorhotels.com,
Bar Seco,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37197516388889,2.167316,-----,
Restaurant Pizzeria Piccolo Spazio *Sant Pau,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37995237222222,2.1728302499999996,http://www.piccolospazio.com,
Hotel Flor Park,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.380699191666665,2.1739276666666667,http://www.hotel-flor-parks.com,
Restaurant Tallers 76,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.385186213888886,2.164921972222222,-----,
Hotel Barcelona Catedral,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.384784341666666,2.175039583333333,http://www.barcelonacatedral.com,
Restaurant Pizza Qué?,-,-----,Sant Martí,el Camp de l'Arpa del Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.41151741388889,2.1814668888888886,-----,
Restaurant Iggy ristorante + drinks,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38567488611111,2.180780361111111,
Bar Clemen's,-,-----,Ciutat Vella,el Raval,BARCELONA,08002,BARCELONA,ESPANYA,41.382017938888886,2.172252722222222,-----,
Restaurant La Panxa del Bisbe,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40791607777778,2.157670138888889,http://www.lapanxadelbisbe.com,
Restaurant Lagunak,-,-----,Les Corts,les Corts,BARCELONA,08014,BARCELONA,ESPANYA,41.38263137777778,2.1371634444444445,-----,
Bar Restaurant  Els fogons de la Barceloneta  *Mercat de la Barceloneta,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.38046182777778,2.189204944444444,-----,
Restaurant de Mercat *Mercat de la Barceloneta,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.38046182777778,2.189204944444444,http://www.husarestauracion.com,
Restaurant La Despensa de Laforja,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.397392808333336,2.146791638888889,http://www.ladespensadelaforja.com,
Restaurant La Botiga *Gandesa,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.388333616666664,2.1304353333333332,http://www.angrup.com,
Restaurant La Tagliatella *Muntaner,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39850624166667,2.143502333333333,http://www.latagliatella.com,
Restaurant La Tagliatella *Sant Medir,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.375031469444444,2.1327315833333333,http://www.latagliatella.com,
Restaurant Mera Mera,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38862122222222,2.18063275,
Restaurant 103 de Santaló,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.398116566666666,2.142520277777778,-----,
