Nom,Telefon,Direccio,Districte,Barri,Ciutat,Codi Postal,Regio,Pais,Lat,Lon,Web,Mail
Restaurant Mejico,-,-----,Sants-Montjuïc,la Font de la Guatlla,BARCELONA,08004,BARCELONA,ESPANYA,41.37241568611111,2.148787583333333,-----,-----
Restaurant Pizza Ràpid *Torrent de l'Olla,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40436613888889,2.15462725,-----,-----
Bar Restaurant L'Olla,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.406693675,2.151752777777778,-----,-----
Bar Restaurant Rabasseda,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.434666674999995,2.1887514444444442,-----,-----
Bar Restaurant Alastruey,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38531476944444,2.1779345833333332,-----,-----
Bar Celta,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.379907875,2.18018775,http://www.barceltapulperia.com,-----
Restaurant Cantonata *Av Meridiana,-,-----,Sant Martí,el Parc i la Llacuna del Poblenou,BARCELONA,08018,BARCELONA,ESPANYA,41.39255196111111,2.1865499444444443,-----,-----
Restaurant Gamo,-,-----,Sant Martí,el Clot,BARCELONA,08026,BARCELONA,ESPANYA,41.40790422222222,2.1865641111111107,-----,-----
Restaurant Xarcuteria Pizza Ràpid *Av Mistral,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.37749871111111,2.158763638888889,-----,-----
Restaurant Pizzeria El Atico,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.376561063888886,2.1553179166666667,-----,-----
Ristorante Roberta,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.39819939722222,2.148025722222222,-----,-----
Bar Restaurant Els Quatre Gats,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38600915833333,2.173499777777778,http://www.4gats.com,mailto:4gats@4gats.es
Restaurant Els Actuals,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.385790505555555,2.173837888888889,-----,-----
Bar Cherpi,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,BARCELONA,08022,BARCELONA,ESPANYA,41.408432258333335,2.1374589444444445,-----,-----
Bar Restaurant La Fuente,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.44221684722222,2.1871709999999998,-----,-----
Bar L'Anxoveta,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.39984006388889,2.156595388888889,-----,-----
Bar Restaurant Cosmopolita,-,-----,Eixample,Sant Antoni,BARCELONA,08011,BARCELONA,ESPANYA,41.38418958611111,2.1628081666666668,http://www.cosmopolitaclub.com,mailto:info@cosmopolitaclub.com
Bar Restaurant Can Pagès,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08011,BARCELONA,ESPANYA,41.385409333333335,2.161196861111111,-----,-----
Bar Restaurant Río Grande,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.38878565277778,2.1563624722222223,-----,-----
Restaurant L'Olivé,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08007,BARCELONA,ESPANYA,41.38916575277778,2.1626395555555553,http://www.rte-olive.com,-----
Restaurant Casa Julio,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.40104975277777,2.1400979444444443,-----,-----
Restaurant Port Vell,-,-----,Ciutat Vella,la Barceloneta,BARCELONA,08003,BARCELONA,ESPANYA,41.37980243888889,2.187712722222222,-----,-----
Bar Meson Jesus,-,-----,Eixample,el Fort Pienc,BARCELONA,08013,BARCELONA,ESPANYA,41.398693147222225,2.175392138888889,-----,-----
Cafeteria Restaurant Tossa,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08025,BARCELONA,ESPANYA,41.40330325,2.1686674444444445,-----,-----
Bar Restaurant El racó d'en Shahban,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08025,BARCELONA,ESPANYA,41.404107325,2.1676916666666664,-----,-----
Restaurant La Ferreria,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.397272308333335,2.1551960277777775,-----,-----
Restaurant Xinès Primero,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.385170788888885,2.138762861111111,-----,-----
Bar Restaurant Rincón del Cazador,-,-----,Gràcia,el Coll,BARCELONA,08023,BARCELONA,ESPANYA,41.417191538888886,2.147493638888889,-----,-----
Restaurant La Rosa,-,-----,Sants-Montjuïc,la Marina de Port,BARCELONA,08038,BARCELONA,ESPANYA,41.36481233888889,2.139408138888889,-----,-----
Restaurant La Lloca,-,-----,Sants-Montjuïc,Sants,BARCELONA,08029,BARCELONA,ESPANYA,41.38280423333333,2.139743833333333,http://www.lalloca.com,mailto:info@lalloca.com
 Company *Pl Urquinaona,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08010,BARCELONA,ESPANYA,41.38854242777778,2.1724777499999997,http://www.pansandcompany.com,-----
La Ruana,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.373963036111114,2.166217361111111,-----,-----
Restaurant El Pa Nostre,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.37394290833333,2.1362515277777776,-----,-----
Bar Restaurant El Gancho,-,-----,Sants-Montjuïc,la Bordeta,BARCELONA,08014,BARCELONA,ESPANYA,41.370402927777775,2.1375457222222223,-----,-----
Bar Restaurant Cafè Ribera,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38383388888889,2.1831680833333333,-----,-----
Bar Restaurant Cal Pep,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38394300277778,2.1833376388888888,http://www.calpep.com,mailto:calpep@calpep.com
Restaurant Xinès Dragon Oriente,-,-----,Horta-Guinardó,el Baix Guinardó,BARCELONA,08025,BARCELONA,ESPANYA,41.41245729166666,2.168697472222222,-----,-----
Bar Restaurant Hermanos Tomás,-,-----,Sant Andreu,la Trinitat Vella,BARCELONA,08033,BARCELONA,ESPANYA,41.45375731666667,2.1897895555555555,http://www.htomas.com,-----
Restaurant Pizzeria l'Espurna,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.43327615,2.1865048333333332,http://www.sant-andreu.com/com.1/espurna/default.htm,-----
Restaurant Degustació Pàdua,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.40455078888889,2.144445638888889,-----,-----
Bodega Pàdua,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.40435896388889,2.1439910555555555,-----,-----
Restaurant Esthvan,-,-----,Sant Andreu,la Sagrera,BARCELONA,08027,BARCELONA,ESPANYA,41.418665688888886,2.1908617777777777,-----,-----
Bar Restaurant Fantotxe,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.38784623888889,2.1453717777777777,-----,-----
Cafeteria Snack Bar Ya-Ya,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.390852875,2.149732888888889,-----,-----
Restaurant Solera Gallega,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.392968975,2.152546222222222,http://www.gulliver.es/solera.htm,-----
Restaurant El Yate,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.393586191666664,2.1533635277777776,-----,-----
Bar París,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.39353677222222,2.152797138888889,-----,-----
Restaurant O'Retiro do Marineiro,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.39430766388889,2.154315638888889,-----,-----
Restaurant Pa i Trago,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.377199016666665,2.1633687777777775,http://www.restaurantpaitrago.es,mailto:paitrago@infonegocio.com
Restaurant Mesón Morriña - Marisqueria Gallega,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.37716161111111,2.163694,http://marisqueriagallega.com,mailto:info@marisqueriagallega.com
Restaurant Druida,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.37731559722222,2.163900527777778,http://www.restaurantedruida.com,mailto:druida@restaurantedruida.com
Restaurant El Paraguayo,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37744586666667,2.1783897777777774,-----,mailto:e-paraguayo@e-paraguayo.com
Bar El Paraigua,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38189104166667,2.1767387777777776,-----,-----
Restaurant Mi Burrito y Yo,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38189104166667,2.1767387777777776,-----,-----
Hotel AC Diplomàtic,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.39275845833333,2.167258361111111,-----,-----
Bar Restaurant Orange Claris Café,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.39378559722222,2.1655315555555554,http://www.orangeclariscafe.com,-----
Restaurant Bilbao,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.39974830277778,2.1618736666666667,-----,-----
Bar Grelan,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37595809444444,2.174141472222222,-----,-----
Virreina Bar,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.404937591666666,2.1575781666666667,http://www.virreinabar.com,mailto:virreinabar@arrakis.es
Bar Restaurant Welcome,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40652329444444,2.1509564444444442,-----,-----
Restaurant Cibeiro,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.429929975,2.1660400833333333,-----,-----
Bar Restaurant Bello,-,-----,Sant Andreu,el Congrés i els Indians,BARCELONA,08027,BARCELONA,ESPANYA,41.422558430555554,2.179832611111111,-----,-----
Restaurant l'Hortet,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38233433333333,2.168636,-----,-----
Restaurant La Llesca,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.377383647222224,2.1218840555555554,-----,-----
Bar Restaurant Les Corts,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37803369444445,2.1182356111111114,-----,-----
Bar Restaurant Andres y Juan,-,-----,Nou Barris,Vilapicina i la Torre Llobeta,BARCELONA,08031,BARCELONA,ESPANYA,41.428278352777774,2.1656289444444443,-----,-----
Restaurant Pep,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08009,BARCELONA,ESPANYA,41.396115025,2.1688655277777777,-----,-----
Granja Xador,-,-----,Ciutat Vella,Parc,BARCELONA,08003,BARCELONA,ESPANYA,41.38359031388889,2.181111694444444,-----,-----
Bar Restaurant Rodrigo,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.383586125,2.181388944444444,-----,-----
Chez Beatriz,-,-----,Les Corts,les Corts,BARCELONA,08028,BARCELONA,ESPANYA,41.38031765277778,2.1293129166666667,-----,-----
Bar Bodega Quimet i Quimet,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37397256944445,2.1655674166666667,-----,-----
Bar Restaurant Belfort,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.394408,2.144318722222222,-----,-----
Restaurant Els Pescadors,-,-----,Sant Martí,el Poblenou,BARCELONA,08005,BARCELONA,ESPANYA,41.399522697222224,2.2069009444444445,http://www.elspescadors.com,mailto:contacte@elspescadors.com
Bar Restaurant Nou Celler,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38507008055556,2.180208027777778,-----,-----
Bar Albareda,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38655201388889,2.181884277777778,-----,-----
Restaurant Los Asadores,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.401702288888885,2.151154583333333,-----,-----
Restaurant El Suquet de Sant Gervasi,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08006,BARCELONA,ESPANYA,41.40193109444444,2.143007861111111,-----,-----
Bar Restaurant L'Estoret,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.38127975555555,2.1434569722222223,-----,-----
Restaurant Can Buj,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.38523806111111,2.1486981666666667,-----,-----
Cafeteria Restaurant Nou Snop,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.39333865,2.1594589166666665,-----,-----
Restaurant Salta,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.39390855277778,2.1605860833333335,http://www.saltarestaurant.com/provenca,-----
Restaurant Braseria Cafeteria La Cabaña-Maseda,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08037,BARCELONA,ESPANYA,41.39937306388889,2.1678236666666666,-----,-----
Bar Restaurant Ca l'Abuelo,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.406533958333334,2.1568845,-----,-----
 Company *Av Portal de l'Àngel,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38481141388889,2.174278861111111,-----,-----
Bar Restaurant La Cerdanya,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40179135277778,2.15967825,-----,-----
Restaurant Can Culleretes,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38121055,2.174411222222222,-----,-----
Restaurant Casa Loli,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37233839444445,2.160387,-----,-----
Restaurant Tastavins,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40212202777778,2.1579421666666665,-----,-----
Restaurant La Llar de Foc,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.40217208888889,2.1578641944444445,-----,-----
Bar Restaurant Tobogán,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38021586944444,2.1755948888888885,-----,-----
Bar Colón,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.37979081666667,2.1751628333333333,-----,-----
Restaurant Casa Castro,-,-----,Nou Barris,la Guineueta,BARCELONA,08042,BARCELONA,ESPANYA,41.43947919444444,2.1702174444444444,-----,-----
Bar Restaurant La Marquesa,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37687745277778,2.122294,-----,-----
Restaurant La Riera,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.37705325555556,2.12262325,http://www.vegetarialariera.com,mailto:lariera.regentemendieta15@gmail.com
Bar Can Paixano,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38176051388889,2.1834139166666664,-----,-----
Bar Restaurant Balon de Oro,-,-----,Sarrià-Sant Gervasi,Sarrià,BARCELONA,08034,BARCELONA,ESPANYA,41.3993581,2.1197855277777777,-----,-----
Bar Rico Hermanos MonteroC.B.,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.37337446388889,2.1579498055555555,-----,-----
Restaurant La Troballa,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.39855946944444,2.1545722222222223,-----,-----
Restaurant Guixot,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37855717222222,2.1676921666666664,-----,-----
Restaurant Nostromo,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38533953333333,2.1754049166666665,-----,-----
Cocteleria Scotch Corner,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.38557276666667,2.126244972222222,-----,-----
Restaurant Rick's Cafè American,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.385564775,2.1252791111111113,-----,mailto:xaviheral@wanadoo.es
Restaurant La Farola,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.38582006944444,2.1254278055555558,-----,-----
Restaurant La Grangeta *Sabino de Arana,-,-----,Les Corts,la Maternitat i Sant Ramon,BARCELONA,08028,BARCELONA,ESPANYA,41.38610478333333,2.124758388888889,-----,-----
Bar el Torico-la Casa del Jamón,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.37636719722222,2.15698425,-----,-----
Restaurant El Rebost Ibèric *Rocafort,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08015,BARCELONA,ESPANYA,41.38003601944445,2.152131444444444,http://www.rebostiberic.es,-----
Restaurant Asador El Yantar de la Ribera,-,-----,Eixample,el Fort Pienc,BARCELONA,08013,BARCELONA,ESPANYA,41.395254305555554,2.1775030555555555,http://www.yantardelaribera.com,-----
Restaurant Barnils,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08013,BARCELONA,ESPANYA,41.39911987777778,2.172391472222222,-----,-----
Bar Restaurant Ribeiro,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08013,BARCELONA,ESPANYA,41.4005158,2.170560083333333,-----,-----
Restaurant La Dida,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08025,BARCELONA,ESPANYA,41.401360877777776,2.1694509444444443,http://www.ladidarestaurant.com,-----
Bar Via Roma,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.38101473888889,2.143594388888889,-----,-----
Bar Paris,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.38101473888889,2.143594388888889,-----,-----
Restaurant Pizzeria La Gavina,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.401435263888885,2.1553574444444443,-----,-----
Restaurant Rosal 34,-,-----,Sants-Montjuïc,el Poble Sec,BARCELONA,08004,BARCELONA,ESPANYA,41.373134130555556,2.166439611111111,-----,-----
Restaurant Bar Morryssom,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08037,BARCELONA,ESPANYA,41.399513694444444,2.1650964999999998,-----,-----
Bar Restaurant Els Galls,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.38868923333333,2.15137875,-----,-----
Restaurant Japonès Taki,-,-----,Eixample,l'Antiga Esquerra de l'Eixample,BARCELONA,08036,BARCELONA,ESPANYA,41.39112592222222,2.1546319166666668,-----,-----
Restaurant Xinès Pekín *Rosselló,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.39343692222222,2.157712138888889,-----,-----
Restaurant El Centollo,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.39348567222222,2.1577761944444442,-----,-----
Restaurant X - Japan,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08008,BARCELONA,ESPANYA,41.394289925,2.1584648611111112,-----,-----
Restaurant Vall,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08024,BARCELONA,ESPANYA,41.40740393055555,2.15852875,-----,mailto:bvc33@hotmail.com
Bar restaurant Mundial *Pl Sant Agustí Vell,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38761132222222,2.1804562499999998,-----,mailto:mundial_bar@wanadoo.es
Restaurant Econòmic,-,-----,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",BARCELONA,08003,BARCELONA,ESPANYA,41.38803705555556,2.1806565,-----,-----
Bar Restaurant Taverna Can Roca,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.43373803055555,2.189308972222222,-----,-----
Bar Versalles,-,-----,Sant Andreu,Sant Andreu,BARCELONA,08030,BARCELONA,ESPANYA,41.435263336111106,2.1896096666666667,http://www.versalles.cat,mailto:info@versalles.cat
Restaurant Xinès Hoja Verde,-,-----,Sants-Montjuïc,Sants,BARCELONA,08014,BARCELONA,ESPANYA,41.377166744444445,2.1370092777777776,-----,-----
Bar Bocatta *Rda Sant Antoni,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.38431078055555,2.1640476666666664,http://www.bocatta.es,-----
Bar Restaurant Alaska,-,-----,Gràcia,el Camp d'en Grassot i Gràcia Nova,BARCELONA,08037,BARCELONA,ESPANYA,41.403685688888885,2.164566333333333,-----,-----
Restaurant  Can Amigó,-,-----,Horta-Guinardó,el Baix Guinardó,BARCELONA,08025,BARCELONA,ESPANYA,41.410843505555555,2.1736860555555553,-----,-----
Restaurant Lee,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.39866043611111,2.154550611111111,-----,-----
Bar del Pi,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.382503983333336,2.173968472222222,-----,-----
Bar Restaurant La Fusta,-,-----,Sant Martí,el Clot,BARCELONA,08018,BARCELONA,ESPANYA,41.409143377777774,2.1921420277777774,-----,-----
Bodega Ca La Paqui,-,-----,Sant Martí,el Clot,BARCELONA,08018,BARCELONA,ESPANYA,41.408658458333335,2.192762305555555,-----,-----
Restaurant Il Giardinetto di Gracia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.405261277777775,2.1599012777777777,-----,-----
Restaurant Els Ocellets,-,-----,Eixample,Sant Antoni,BARCELONA,08015,BARCELONA,ESPANYA,41.37742373333333,2.1645197222222223,-----,mailto:xaviamics@elsocellets.com
Restaurant Cullera de Boix,-,-----,Eixample,la Dreta de l'Eixample,BARCELONA,08010,BARCELONA,ESPANYA,41.38931442777778,2.1741378888888887,http://www.culleradeboix.com,mailto:info@culleradeboix.com
Restaurant Casa Leopoldo,-,-----,Ciutat Vella,el Raval,BARCELONA,08001,BARCELONA,ESPANYA,41.37926115277778,2.1694935277777776,-----,-----
Restaurant La Cassola,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.383060597222226,2.175282444444444,-----,-----
Bar Restaurant Kentucky Fried Chicken *Sants,-,-----,Sants-Montjuïc,Sants,BARCELONA,08028,BARCELONA,ESPANYA,41.375539741666664,2.134058583333333,-----,-----
Bar Restaurant Santa Anna,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.385034061111114,2.1712477777777774,http://www.restaurantsantaanna.com,mailto:restaurant@restaurantsantaanna.com
Bar Bocatta *Santa Anna,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38511357777778,2.1712201666666666,http://www.bocatta.es,-----
Restaurant Self Naturista,-,-----,Ciutat Vella,el Barri Gòtic,BARCELONA,08002,BARCELONA,ESPANYA,41.38511357777778,2.1712201666666666,-----,mailto:selfnaturista@telefonica.net
Bar Restaurant Casa Fernández,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.396094669444444,2.1453700277777776,http://www.casafernandez.com,mailto:casafernandez@casafernandez.com
Restaurant L'Oliana,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.39652430277778,2.144824388888889,http://www.oliana.com,mailto:oliana@oliana.com
Bar Restaurant El Pa Torrat,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.397097494444445,2.144103972222222,-----,-----
Restaurant Abou Khalil,-,-----,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,BARCELONA,08021,BARCELONA,ESPANYA,41.397731908333334,2.143299416666667,http://www.aboukhalil.es,mailto:info@aboukhalil.es
Bar El Raco de Gracia,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08012,BARCELONA,ESPANYA,41.400071241666666,2.1568043055555552,-----,-----
Restaurant  Argentina Vinya Rosa,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.38989996666667,2.1467414166666665,http://www.restaurantargentina.es,-----
Bar Cafeteria Aquitània,-,-----,Eixample,la Nova Esquerra de l'Eixample,BARCELONA,08029,BARCELONA,ESPANYA,41.39000093888889,2.144652777777778,-----,-----
Bar Restaurant Sarrià 82,-,-----,Les Corts,les Corts,BARCELONA,08017,BARCELONA,ESPANYA,41.391821855555555,2.1332216666666666,-----,-----
Restaurant Xinès Nan King,-,-----,Les Corts,les Corts,BARCELONA,08029,BARCELONA,ESPANYA,41.38782671388889,2.1424556666666668,-----,-----
Restaurant Roig Robí,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.39690646111111,2.156274888888889,http://www.roigrobi.com,mailto:roigrobi@roigrobi.com
Bar Restaurant Ca La Marona,-,-----,Gràcia,la Vila de Gràcia,BARCELONA,08006,BARCELONA,ESPANYA,41.39648445555555,2.1555616666666664,-----,-----
Restaurant Braseria La Taverna de Lesseps,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.40555118611111,2.1479368333333335,-----,-----
Restaurant Can Pedrón,-,-----,Sarrià-Sant Gervasi,el Putxet i el Farró,BARCELONA,08006,BARCELONA,ESPANYA,41.40529700555555,2.147297111111111,-----,-----
Restaurant Macori,-,-----,Eixample,Sant Antoni,BARCELONA,08011,BARCELONA,ESPANYA,41.38263181111111,2.16156075,-----,-----
Restaurant Il Girasole,-,-----,Eixample,Sant Antoni,BARCELONA,08011,BARCELONA,ESPANYA,41.38263181111111,2.16156075,-----,-----
